         3618.888889             25.55757
         3623.333333             13.39953
         3627.777778              6.76398
         3632.222222              4.40943
         3636.666667              2.86827
         3641.111111              2.78265
         3645.555556               2.9967
                3650              3.76728
                3650              3.68166
         3654.444444              3.68166
         3658.888889              1.84083
         3663.333333              3.98133
         3667.777778              1.96926
         3672.222222              3.63885
         3676.666667              0.68496
         3681.111111              2.78265
         3685.555556              2.39736
                3690              1.62678
                3690              2.95389
         3694.444444              0.94182
         3698.888889              3.59604
         3703.333333              1.75521
         3707.777778              1.41273
         3712.222222              2.01207
         3716.666667              1.41273
         3721.111111              2.22612
         3725.555556              2.73984
                3730              2.78265
                3730              2.61141
         3734.444444              0.89901
         3738.888889              2.09769
         3743.333333              1.79802
         3747.777778              0.72777
         3752.222222              0.59934
         3756.666667              0.04281
         3761.111111              1.58397
         3765.555556              1.11306
                3770              1.96926
                3770              1.32711
         3774.444444              1.58397
         3778.888889              1.24149
         3783.333333              1.15587
         3787.777778              1.02744
         3792.222222              1.92645
         3796.666667              1.66959
         3801.111111              2.09769
         3805.555556              0.08562
                3810              1.79802
                3810               0.8562
         3814.444444              2.69703
         3818.888889              0.12843
         3823.333333              1.96926
         3827.777778              0.98463
         3832.222222              2.31174
         3836.666667               0.8562
         3841.111111              1.45554
         3845.555556              1.32711
                3850              1.66959
                3850              2.39736
         3854.444444              0.51372
         3858.888889               1.7124
         3863.333333              1.58397
         3867.777778              3.12513
         3872.222222              2.65422
         3876.666667              0.98463
         3881.111111              1.58397
         3885.555556              2.48298
                3890              2.01207
                3890              2.82546
         3894.444444               2.5686
         3898.888889               2.1405
         3903.333333              1.92645
         3907.777778              2.65422
         3912.222222              2.31174
         3916.666667              2.61141
         3921.111111              2.01207
         3925.555556              1.75521
                3930              1.07025
                3930               2.1405
                3934              3.29637
                3938               1.2843
                3942              1.66959
                3946              2.86827
                3950              3.81009
                3954               1.7124
                3958              2.01207
                3962              2.95389
                3966              2.82546
